38;36;22;7;38;36;"36;"
37;9;21;47;18;9;"9;"
82;27;46;2;27;18;"18;"
29;46;18;11;43;69;"69;"
42;99;12;31;42;99;"99;"
69;35;80;49;23;35;"35;"
52;5;39;34;26;7;"7;"
100;38;45;47;200;12;"12;"
67;77;6;29;67;38;"38;"
10;79;96;50;30;52;"52;"
27;32;84;29;40;64;"64;"
36;67;57;2;54;67;"67;"
38;79;46;27;57;26;"26;"
31;38;33;31;62;76;"76;"
66;84;73;44;44;84;"84;"
36;69;83;22;12;69;"69;"
28;17;28;4;14;17;"17;"
78;77;61;28;26;77;"77;"
53;58;21;39;53;19;"19;"
9;7;44;38;6;10;"10;"
74;88;2;12;24;88;"88;"
29;55;91;43;43;27;"27;"
19;88;54;1;19;132;"132;"
15;30;83;26;5;10;"10;"
71;74;22;11;106;74;"74;"
75;2;63;1;50;1;"1;"
57;10;37;41;28;10;"10;"
63;27;26;2;21;27;"27;"
39;82;20;17;19;82;"82;"
100;9;94;37;100;18;"18;"
42;67;66;34;126;22;"22;"
43;46;12;20;43;23;"23;"
60;77;60;18;20;231;"231;"
13;56;16;40;13;56;"56;"
79;58;82;20;79;58;"58;"
76;37;56;39;152;18;"18;"
57;18;67;40;19;6;"6;"
23;67;58;50;11;67;"67;"
92;94;43;45;46;94;"94;"
41;97;52;19;41;32;"32;"
43;95;22;37;28;285;"285;"
23;83;62;21;34;27;"27;"
73;5;86;27;219;7;"7;"
39;24;18;50;39;36;"36;"
7;44;51;4;7;66;"66;"
50;99;35;4;100;66;"66;"
61;62;28;13;40;20;"20;"
48;100;32;31;24;200;"200;"
89;26;31;38;89;8;"8;"
89;83;65;12;178;83;"83;"
80;47;45;11;40;15;"15;"
44;3;43;11;66;9;"9;"
32;22;69;32;96;22;"22;"
56;36;96;6;112;12;"12;"
65;51;2;42;97;17;"17;"
49;61;39;37;49;61;"61;"
33;95;15;37;99;190;"190;"
27;37;64;31;9;12;"12;"
44;20;31;17;44;30;"30;"
3;28;44;8;3;14;"14;"
28;96;80;26;9;96;"96;"
15;52;93;42;15;52;"52;"
39;50;100;31;78;150;"150;"
78;88;66;42;39;88;"88;"
89;92;2;14;89;30;"30;"
76;18;71;2;76;12;"12;"
71;98;22;28;142;98;"98;"
48;54;90;42;144;162;"162;"
63;17;30;11;189;5;"5;"
5;43;81;3;10;14;"14;"
22;6;80;28;22;18;"18;"
77;61;46;42;77;61;"61;"
28;93;86;31;56;62;"62;"
7;95;80;10;7;190;"190;"
39;34;95;14;26;11;"11;"
42;100;46;8;126;66;"66;"
79;20;13;11;158;20;"20;"
89;23;76;18;89;23;"23;"
7;28;33;31;7;18;"18;"
43;49;60;15;28;32;"32;"
17;6;92;40;17;4;"4;"
62;38;67;36;62;12;"12;"
82;60;56;27;246;60;"60;"
85;34;92;48;255;22;"22;"
35;34;3;33;17;17;"17;"
4;23;23;42;2;69;"69;"
85;100;58;36;127;300;"300;"
73;80;75;17;73;40;"40;"
69;94;53;33;69;94;"94;"
58;33;26;29;19;33;"33;"
96;17;75;15;96;51;"51;"
80;72;72;11;53;72;"72;"
42;57;22;20;84;38;"38;"
44;80;3;48;66;40;"40;"
18;89;60;41;6;89;"89;"
27;88;99;27;18;29;"29;"
28;7;59;33;14;7;"7;"
38;95;100;13;38;95;"95;"
92;84;98;37;92;56;"56;"
28;61;58;23;28;30;"30;"
24;60;5;15;36;60;"60;"
55;87;27;47;55;29;"29;"
40;20;49;17;120;20;"20;"
23;47;97;36;23;94;"94;"
55;7;54;6;36;3;"3;"
25;68;42;22;12;34;"34;"
16;24;34;10;16;8;"8;"
82;76;3;42;246;25;"25;"
22;39;8;7;7;13;"13;"
10;35;84;6;3;70;"70;"
12;72;57;45;12;24;"24;"
84;31;93;22;168;20;"20;"
91;52;7;30;91;156;"156;"
62;50;34;43;124;50;"50;"
79;66;66;10;79;66;"66;"
36;19;73;13;54;28;"28;"
15;15;71;28;10;15;"15;"
3;59;36;49;1;118;"118;"
60;52;99;2;60;17;"17;"
26;10;73;9;8;3;"3;"
21;68;3;41;10;204;"204;"
68;57;18;35;34;57;"57;"
78;76;61;40;156;152;"152;"
60;84;38;22;90;56;"56;"
61;41;37;19;61;20;"20;"
98;55;45;3;98;55;"55;"
74;74;5;11;24;74;"74;"
17;44;85;25;8;44;"44;"
27;83;96;31;40;249;"249;"
64;87;75;2;64;130;"130;"
24;42;58;8;24;42;"42;"
97;67;12;25;97;67;"67;"
34;51;7;8;34;51;"51;"
90;22;74;46;60;11;"11;"
84;68;62;15;84;204;"204;"
67;5;92;32;100;5;"5;"
33;3;28;33;22;9;"9;"
79;76;38;13;39;228;"228;"
22;63;31;47;66;189;"189;"
98;31;71;28;147;46;"46;"
64;62;67;1;32;93;"93;"
81;89;60;32;162;59;"59;"
24;60;40;5;24;90;"90;"
84;8;29;46;56;8;"8;"
48;58;88;26;48;29;"29;"
34;14;60;35;51;7;"7;"
52;18;18;32;52;6;"6;"
45;24;41;15;45;12;"12;"
94;28;91;46;94;14;"14;"
25;25;8;31;25;12;"12;"
14;29;94;9;14;58;"58;"
27;41;83;29;13;27;"27;"
70;69;80;4;70;138;"138;"
39;64;34;7;13;128;"128;"
51;32;39;24;76;32;"32;"
95;92;19;25;63;30;"30;"
18;52;69;44;36;52;"52;"
50;76;98;38;75;38;"38;"
19;46;3;43;9;46;"46;"
90;29;19;26;270;9;"9;"
35;57;21;21;23;28;"28;"
37;18;37;16;37;27;"27;"
98;81;89;24;98;121;"121;"
35;13;67;31;35;6;"6;"
13;40;100;9;13;120;"120;"
71;95;10;49;71;31;"31;"
34;43;80;18;34;43;"43;"
8;9;59;49;4;9;"9;"
5;94;63;47;5;47;"47;"
64;49;87;7;64;24;"24;"
78;94;22;35;78;94;"94;"
10;93;68;6;5;186;"186;"
50;59;66;28;50;88;"88;"
78;84;65;8;234;252;"252;"
41;13;7;39;41;26;"26;"
15;7;4;37;15;3;"3;"
25;63;73;16;25;63;"63;"
93;43;53;2;139;43;"43;"
72;47;91;30;216;141;"141;"
28;56;40;48;18;168;"168;"
66;51;25;7;66;51;"51;"
100;98;25;28;50;147;"147;"
8;2;67;35;5;2;"2;"
61;46;43;10;91;46;"46;"
17;92;87;41;17;46;"46;"
35;6;31;8;11;9;"9;"
50;100;72;37;50;100;"100;"
83;6;16;38;41;9;"9;"
7;44;99;19;2;14;"14;"
42;77;5;11;42;77;"77;"
16;34;20;12;8;68;"68;"
91;51;9;40;136;51;"51;"
26;77;89;2;13;51;"51;"
74;9;100;6;111;9;"9;"
56;55;59;45;37;55;"55;"
25;12;13;44;50;18;"18;"
78;55;7;1;39;165;"165;"
12;3;49;10;24;1;"1;"
74;7;79;50;222;7;"7;"
1;37;29;29;0;55;"55;"
71;95;75;50;23;190;"190;"
85;63;45;16;85;21;"21;"
19;52;85;8;6;104;"104;"
53;100;78;5;53;33;"33;"
64;22;28;46;96;44;"44;"
59;80;59;15;88;53;"53;"
70;13;68;46;35;26;"26;"
41;7;41;21;41;21;"21;"
93;92;93;31;186;184;"184;"
9;77;43;32;27;51;"51;"
72;27;23;15;72;18;"18;"
95;60;59;33;31;60;"60;"
67;7;85;46;67;21;"21;"
78;38;13;12;156;19;"19;"
71;28;26;30;71;56;"56;"
95;82;28;21;95;82;"82;"
33;92;47;11;33;184;"184;"
54;48;61;36;36;96;"96;"
12;7;14;4;18;14;"14;"
10;63;15;38;15;63;"63;"
60;87;50;24;30;29;"29;"
27;13;59;40;27;13;"13;"
54;69;96;19;54;138;"138;"
18;20;68;7;18;6;"6;"
40;73;68;25;13;73;"73;"
47;56;59;36;47;18;"18;"
25;14;45;18;12;14;"14;"
18;48;3;6;12;48;"48;"
93;37;98;22;46;74;"74;"
10;7;91;27;20;21;"21;"
66;36;11;39;22;72;"72;"
75;42;94;18;150;42;"42;"
29;34;89;11;29;68;"68;"
14;58;6;26;14;58;"58;"
71;83;89;31;71;83;"83;"
9;100;91;29;4;100;"100;"
66;96;46;9;44;48;"48;"
18;50;26;1;54;33;"33;"
74;39;91;17;49;39;"39;"
90;15;69;28;60;22;"22;"
20;31;79;46;60;31;"31;"
53;90;5;11;17;90;"90;"
46;51;34;3;15;17;"17;"
1;92;91;6;0;46;"46;"
90;100;72;20;90;33;"33;"
7;77;80;6;4;51;"51;"
22;81;47;5;11;40;"40;"
61;89;41;3;20;267;"267;"
60;2;42;15;60;2;"2;"
39;99;94;25;117;99;"99;"
33;56;48;22;33;37;"37;"
8;41;13;15;2;20;"20;"
87;93;51;16;58;279;"279;"
94;26;50;47;47;8;"8;"
58;20;57;4;38;20;"20;"
26;39;34;23;26;39;"39;"
4;81;10;49;6;81;"81;"
71;5;77;13;71;3;"3;"
40;76;34;3;20;228;"228;"
65;2;4;19;65;1;"1;"
66;43;45;12;44;64;"64;"
45;51;58;18;30;51;"51;"
92;58;79;31;46;116;"116;"
56;90;60;41;56;270;"270;"
37;97;15;31;55;97;"97;"
80;32;41;35;80;21;"21;"
19;16;43;6;38;10;"10;"
66;10;81;35;66;3;"3;"
92;20;7;25;92;13;"13;"
27;27;97;22;18;54;"54;"
43;23;66;37;28;69;"69;"
5;75;68;42;1;150;"150;"
42;94;69;30;28;188;"188;"
82;10;51;44;82;15;"15;"
62;30;99;28;31;30;"30;"
45;75;70;18;90;50;"50;"
57;61;16;44;85;91;"91;"
83;84;54;29;83;42;"42;"
43;86;63;50;129;28;"28;"
59;14;59;3;177;14;"14;"
71;98;73;6;71;32;"32;"
24;8;88;46;8;2;"2;"
28;67;12;22;28;201;"201;"
87;24;72;4;87;24;"24;"
5;24;79;47;5;24;"24;"
70;84;32;41;35;42;"42;"
5;88;89;38;5;29;"29;"
17;19;79;30;11;19;"19;"
5;60;57;40;1;40;"40;"
77;97;25;8;38;194;"194;"
1;30;14;32;1;20;"20;"
94;43;16;23;282;21;"21;"
70;17;18;15;35;25;"25;"
26;82;13;19;52;82;"82;"
44;79;9;17;44;39;"39;"
12;7;99;6;4;10;"10;"
38;55;47;27;114;110;"110;"
82;38;89;14;82;38;"38;"
86;15;83;17;86;30;"30;"
31;30;97;36;93;20;"20;"
51;34;64;25;76;68;"68;"
32;74;83;42;32;74;"74;"
14;95;72;14;14;190;"190;"
46;4;2;24;46;2;"2;"
84;28;75;8;42;56;"56;"
96;7;5;1;64;2;"2;"
90;53;57;15;90;53;"53;"
100;69;77;1;50;69;"69;"
76;96;38;2;50;288;"288;"
78;46;14;17;39;15;"15;"
29;73;24;38;87;36;"36;"
6;40;56;5;6;40;"40;"
76;63;24;17;76;189;"189;"
92;44;18;3;30;22;"22;"
86;20;36;49;86;6;"6;"
97;39;70;45;291;39;"39;"
25;36;26;39;50;12;"12;"
73;18;31;32;109;27;"27;"
93;26;9;30;279;39;"39;"
41;64;42;8;41;192;"192;"
29;83;46;26;87;83;"83;"
63;73;53;16;63;73;"73;"
34;33;14;27;68;22;"22;"
72;27;90;48;216;27;"27;"
41;1;39;25;27;1;"1;"
100;100;57;10;50;200;"200;"
73;26;95;32;73;52;"52;"
39;19;12;19;117;38;"38;"
77;73;30;1;25;73;"73;"
44;92;14;2;22;92;"92;"
59;68;20;2;59;136;"136;"
59;61;14;46;39;122;"122;"
10;71;11;2;10;71;"71;"
15;33;14;15;7;33;"33;"
59;73;94;25;177;48;"48;"
5;15;37;22;5;45;"45;"
71;27;57;34;106;27;"27;"
81;1;72;30;40;0;"0;"
80;92;57;14;120;92;"92;"
12;24;59;45;18;24;"24;"
31;14;81;8;20;4;"4;"
98;25;1;47;196;12;"12;"
21;41;46;30;21;123;"123;"
10;25;18;22;10;25;"25;"
88;96;33;8;58;192;"192;"
16;85;17;37;8;28;"28;"
31;27;47;41;93;9;"9;"
98;88;12;25;147;88;"88;"
30;8;46;38;90;12;"12;"
57;40;100;14;114;60;"60;"
8;6;79;50;4;9;"9;"
60;5;30;48;60;1;"1;"
41;65;34;27;82;32;"32;"
57;67;3;32;171;44;"44;"
14;97;66;28;28;97;"97;"
22;41;53;8;14;82;"82;"
26;19;54;3;26;57;"57;"
62;57;89;5;41;114;"114;"
15;74;48;14;45;74;"74;"
54;27;42;17;81;18;"18;"
8;94;81;47;2;188;"188;"
88;55;47;1;132;110;"110;"
77;73;88;25;154;109;"109;"
87;25;38;48;130;25;"25;"
85;44;87;29;42;44;"44;"
68;39;88;49;68;39;"39;"
67;63;25;33;67;63;"63;"
91;26;75;15;136;78;"78;"
47;30;8;28;94;30;"30;"
2;67;79;13;2;44;"44;"
100;58;84;50;100;58;"58;"
94;94;38;4;31;188;"188;"
75;87;34;26;50;174;"174;"
82;54;58;18;123;36;"36;"
61;91;1;28;30;45;"45;"
51;6;34;46;51;12;"12;"
2;70;24;16;1;23;"23;"
1;77;61;5;0;51;"51;"
97;45;42;7;97;135;"135;"
52;26;38;25;156;52;"52;"
45;87;77;41;15;87;"87;"
100;47;61;35;200;70;"70;"
70;23;84;44;70;11;"11;"
41;55;50;46;41;36;"36;"
69;74;29;28;69;74;"74;"
1;2;98;23;0;2;"2;"
40;36;30;23;40;54;"54;"
65;42;19;35;43;84;"84;"
30;42;23;40;45;63;"63;"
21;37;64;4;14;12;"12;"
28;70;41;17;28;105;"105;"
95;26;62;28;95;52;"52;"
66;30;42;23;198;10;"10;"
84;94;41;21;28;94;"94;"
47;41;72;17;141;61;"61;"
74;24;33;45;148;16;"16;"
25;52;52;23;37;156;"156;"
37;60;3;44;37;20;"20;"
58;68;39;35;38;34;"34;"
71;77;69;7;71;231;"231;"
58;56;14;28;116;37;"37;"
46;19;8;28;92;38;"38;"
71;86;22;32;213;258;"258;"
87;60;38;27;87;120;"120;"
68;20;82;37;45;20;"20;"
20;43;14;22;20;86;"86;"
99;79;19;1;49;26;"26;"
3;59;84;31;4;39;"39;"
81;21;80;18;81;21;"21;"
3;20;13;16;3;20;"20;"
40;26;83;33;26;78;"78;"
37;66;74;41;37;66;"66;"
77;61;23;12;115;40;"40;"
19;68;34;24;19;34;"34;"
73;35;27;16;219;105;"105;"
94;28;29;49;188;28;"28;"
65;47;94;30;65;47;"47;"
1;70;81;31;3;23;"23;"
92;96;3;3;61;32;"32;"
57;22;69;25;85;33;"33;"
44;76;54;20;44;114;"114;"
100;15;37;33;100;15;"15;"
82;68;28;20;82;68;"68;"
14;31;26;16;9;20;"20;"
40;47;10;48;80;47;"47;"
45;15;54;50;90;15;"15;"
34;24;42;41;22;48;"48;"
26;3;27;7;39;6;"6;"
20;53;59;32;20;79;"79;"
33;64;94;8;33;21;"21;"
51;87;12;39;153;261;"261;"
45;22;94;4;15;22;"22;"
91;91;21;27;91;60;"60;"
5;99;95;25;5;33;"33;"
44;90;60;38;44;30;"30;"
54;83;63;46;54;166;"166;"
29;47;84;50;58;94;"94;"
57;68;68;23;57;204;"204;"
95;76;53;42;285;38;"38;"
78;36;24;48;52;54;"54;"
41;18;28;35;61;18;"18;"
84;62;38;50;42;41;"41;"
17;86;28;20;17;28;"28;"
30;65;89;44;30;43;"43;"
53;62;70;41;106;20;"20;"
39;26;58;22;78;39;"39;"
12;52;72;21;36;26;"26;"
2;92;16;29;2;46;"46;"
78;99;22;44;78;99;"99;"
12;52;82;30;12;156;"156;"
3;17;37;11;3;34;"34;"
31;63;50;8;62;63;"63;"
55;29;34;24;55;29;"29;"
56;99;33;45;56;297;"297;"
17;82;99;42;17;164;"164;"
85;3;56;10;56;4;"4;"
39;97;55;45;26;64;"64;"
92;21;58;19;138;21;"21;"
9;42;75;28;9;84;"84;"
74;44;52;15;37;66;"66;"
100;38;38;23;300;76;"76;"
40;18;76;41;20;18;"18;"
40;49;56;41;120;49;"49;"
90;100;94;32;90;150;"150;"
9;61;11;1;9;61;"61;"
63;75;74;3;31;50;"50;"
59;64;11;24;59;96;"96;"
2;60;87;13;3;20;"20;"
27;61;16;43;27;61;"61;"
49;93;15;9;24;31;"31;"
96;72;46;49;192;72;"72;"
30;69;92;26;45;207;"207;"
63;1;77;9;42;1;"1;"
13;32;97;45;13;48;"48;"
40;90;79;42;40;180;"180;"
10;8;8;28;6;8;"8;"
80;94;92;46;80;94;"94;"
51;83;63;48;51;166;"166;"
4;65;70;20;1;65;"65;"
100;56;42;30;33;56;"56;"
86;66;51;50;43;198;"198;"
34;68;63;15;102;68;"68;"
82;86;37;19;27;43;"43;"
77;18;70;35;115;12;"12;"
97;47;35;7;194;141;"141;"
27;24;62;5;18;36;"36;"
28;25;32;39;84;25;"25;"
83;58;41;45;27;116;"116;"
61;98;45;40;61;98;"98;"
34;20;70;19;22;30;"30;"
59;10;62;21;118;15;"15;"
30;61;55;1;90;20;"20;"
82;81;94;10;164;40;"40;"
7;36;51;7;2;24;"24;"
78;74;44;3;52;222;"222;"
70;97;94;4;70;97;"97;"
21;75;7;36;10;75;"75;"
67;65;39;48;44;65;"65;"
38;27;42;14;19;13;"13;"
19;17;30;8;19;5;"5;"
24;22;75;9;8;44;"44;"
2;31;20;27;1;93;"93;"
71;67;5;21;23;67;"67;"
11;23;76;49;16;23;"23;"
94;21;6;48;141;42;"42;"
67;84;88;49;67;126;"126;"
27;42;53;39;27;28;"28;"
3;33;42;41;4;66;"66;"
66;69;43;20;198;207;"207;"
16;27;17;29;32;27;"27;"
14;39;100;29;7;39;"39;"
82;8;9;38;82;4;"4;"
67;47;36;47;67;31;"31;"
94;84;82;43;31;168;"168;"
58;43;58;4;58;43;"43;"
21;16;85;36;21;8;"8;"
84;74;75;49;42;24;"24;"
15;38;79;12;30;114;"114;"
91;71;77;7;91;71;"71;"
62;84;67;12;62;56;"56;"
84;94;100;27;84;188;"188;"
86;23;83;20;86;23;"23;"
19;95;9;18;38;95;"95;"
95;10;14;20;285;10;"10;"
10;76;7;46;30;50;"50;"
82;56;40;32;82;28;"28;"
78;20;85;10;234;20;"20;"
86;83;24;45;43;83;"83;"
68;57;7;15;34;19;"19;"
54;34;8;11;27;102;"102;"
81;94;97;37;81;62;"62;"
100;73;26;16;300;36;"36;"
1;86;91;17;1;57;"57;"
28;21;13;42;28;14;"14;"
29;65;40;24;9;65;"65;"
38;29;77;27;19;9;"9;"
65;78;45;27;21;52;"52;"
72;90;74;22;72;135;"135;"
39;69;34;8;117;69;"69;"
9;26;51;21;4;52;"52;"
28;32;57;6;18;21;"21;"
38;7;51;35;38;3;"3;"
30;23;41;5;30;23;"23;"
66;93;62;34;66;186;"186;"
84;74;13;42;126;74;"74;"
94;2;61;28;141;4;"4;"
56;5;64;37;37;5;"5;"
56;62;62;46;56;186;"186;"
56;13;83;8;56;13;"13;"
62;28;81;36;62;42;"42;"
45;20;68;23;15;20;"20;"
48;67;88;19;48;22;"22;"
89;36;28;7;59;12;"12;"
31;11;68;15;15;11;"11;"
44;42;65;14;44;21;"21;"
42;70;64;39;42;46;"46;"
65;95;22;41;32;190;"190;"
63;97;13;43;94;194;"194;"
66;92;37;45;66;92;"92;"
98;98;58;21;65;65;"65;"
95;86;23;16;95;57;"57;"
58;46;81;22;87;69;"69;"
90;86;59;1;180;43;"43;"
9;12;70;42;18;12;"12;"
85;1;81;31;42;0;"0;"
84;45;44;36;56;67;"67;"
71;36;85;30;106;72;"72;"
47;32;46;45;141;96;"96;"
99;4;50;29;198;4;"4;"
51;63;16;9;102;63;"63;"
29;14;52;11;43;14;"14;"
9;81;61;17;3;54;"54;"
25;78;24;47;12;78;"78;"
25;31;9;17;25;15;"15;"
18;34;44;32;9;11;"11;"
51;36;45;24;51;54;"54;"
32;92;27;34;32;30;"30;"
49;10;12;29;32;10;"10;"
24;93;27;27;16;279;"279;"
46;45;49;31;30;30;"30;"
41;96;73;23;82;32;"32;"
3;31;87;25;3;20;"20;"
95;66;67;7;95;22;"22;"
32;53;78;9;16;53;"53;"
65;59;81;9;65;59;"59;"
69;64;3;42;207;42;"42;"
24;27;80;30;24;18;"18;"
40;82;35;28;60;27;"27;"
65;45;22;48;21;45;"45;"
42;63;63;49;28;94;"94;"
70;29;9;24;46;29;"29;"
88;58;89;25;132;87;"87;"
51;18;8;4;76;36;"36;"
40;29;97;14;40;29;"29;"
59;98;95;10;59;32;"32;"
25;14;75;20;25;14;"14;"
71;31;9;32;213;15;"15;"
4;89;79;47;12;89;"89;"
12;16;51;39;12;32;"32;"
48;4;42;16;96;4;"4;"
22;5;20;5;66;5;"5;"
91;74;47;13;182;74;"74;"
86;88;76;37;43;132;"132;"
69;94;31;21;69;47;"47;"
33;24;89;46;99;8;"8;"
10;73;32;16;5;36;"36;"
30;43;25;10;20;43;"43;"
41;1;87;2;123;1;"1;"
64;83;27;25;192;55;"55;"
12;59;87;49;18;177;"177;"
90;7;57;50;180;7;"7;"
4;3;10;43;2;3;"3;"
82;70;38;47;82;210;"210;"
18;50;63;39;27;16;"16;"
24;94;8;17;72;94;"94;"
95;34;17;21;63;17;"17;"
39;58;22;21;19;87;"87;"
92;36;41;18;138;54;"54;"
26;29;1;6;26;87;"87;"
83;8;79;8;124;2;"2;"
93;19;17;12;31;9;"9;"
41;88;24;24;41;132;"132;"
26;8;34;6;8;24;"24;"
8;22;88;44;16;22;"22;"
67;79;30;34;67;52;"52;"
15;87;74;37;7;174;"174;"
68;95;8;13;136;95;"95;"
18;97;48;44;18;291;"291;"
19;51;32;50;19;17;"17;"
25;96;30;48;50;288;"288;"
95;81;79;38;63;27;"27;"
54;59;17;33;54;118;"118;"
70;44;20;27;210;22;"22;"
78;1;10;32;26;3;"3;"
52;90;83;50;156;30;"30;"
83;41;40;43;166;41;"41;"
56;52;17;33;168;104;"104;"
93;5;33;39;186;10;"10;"
57;31;88;19;28;31;"31;"
66;24;2;41;33;48;"48;"
8;70;64;5;8;23;"23;"
10;81;71;35;3;243;"243;"
11;30;88;45;11;10;"10;"
83;99;10;44;83;66;"66;"
45;62;2;41;45;62;"62;"
44;9;30;2;44;3;"3;"
17;43;8;35;25;43;"43;"
79;79;66;43;237;118;"118;"
89;30;64;25;89;90;"90;"
51;14;37;10;76;42;"42;"
99;93;96;11;148;93;"93;"
32;48;29;6;96;96;"96;"
6;6;82;12;9;18;"18;"
50;28;86;49;25;28;"28;"
68;89;85;46;22;44;"44;"
8;4;38;25;5;8;"8;"
87;55;17;5;174;27;"27;"
76;55;5;44;50;165;"165;"
34;87;88;28;34;87;"87;"
75;22;47;17;37;7;"7;"
92;37;99;31;92;74;"74;"
91;94;32;31;182;31;"31;"
63;60;52;28;31;90;"90;"
50;83;83;33;25;166;"166;"
20;27;4;7;20;27;"27;"
38;83;96;47;25;83;"83;"
77;92;81;48;231;61;"61;"
86;15;47;29;43;45;"45;"
10;12;63;46;15;36;"36;"
79;16;51;13;79;16;"16;"
68;90;75;17;136;90;"90;"
84;93;29;1;56;93;"93;"
56;40;27;44;56;13;"13;"
100;45;88;10;200;45;"45;"
71;42;90;15;47;63;"63;"
88;66;66;41;88;66;"66;"
53;86;64;27;53;43;"43;"
34;98;9;11;51;196;"196;"
84;92;21;30;252;276;"276;"
61;37;51;37;20;111;"111;"
82;2;74;19;123;2;"2;"
25;63;67;8;25;31;"31;"
57;41;7;42;57;61;"61;"
13;48;90;16;13;32;"32;"
62;85;67;32;62;85;"85;"
10;75;51;33;10;225;"225;"
16;20;8;28;16;60;"60;"
58;24;82;16;58;24;"24;"
89;66;66;48;44;44;"44;"
42;5;51;33;42;3;"3;"
55;38;81;45;55;19;"19;"
30;38;54;17;60;114;"114;"
12;24;12;19;24;24;"24;"
10;98;99;50;10;49;"49;"
12;72;47;36;12;36;"36;"
33;29;33;33;99;14;"14;"
84;99;59;12;42;99;"99;"
17;5;18;35;8;5;"5;"
80;57;58;2;40;171;"171;"
81;84;20;49;54;126;"126;"
43;48;15;20;43;144;"144;"
88;63;60;46;264;189;"189;"
87;91;85;39;130;60;"60;"
68;54;55;49;68;162;"162;"
2;90;97;6;1;60;"60;"
88;70;91;42;44;46;"46;"
35;54;77;47;17;36;"36;"
42;84;22;17;28;168;"168;"
50;63;4;20;150;63;"63;"
18;44;46;5;18;66;"66;"
24;26;93;10;72;17;"17;"
24;37;94;20;24;18;"18;"
88;93;28;40;44;93;"93;"
38;90;53;42;38;60;"60;"
52;34;18;29;52;51;"51;"
100;86;5;50;66;172;"172;"
67;28;38;27;22;18;"18;"
50;26;39;36;16;13;"13;"
50;80;67;31;100;80;"80;"
30;60;59;3;20;40;"40;"
87;18;5;34;87;6;"6;"
99;85;70;28;49;170;"170;"
14;69;31;30;21;138;"138;"
10;21;86;17;10;31;"31;"
5;58;48;34;2;29;"29;"
59;63;50;25;29;94;"94;"
13;100;17;21;26;200;"200;"
21;87;81;10;42;174;"174;"
72;70;77;5;108;105;"105;"
69;62;27;2;34;20;"20;"
86;92;86;26;172;92;"92;"
96;80;79;18;48;160;"160;"
44;12;45;40;132;24;"24;"
54;54;34;12;81;54;"54;"
71;78;46;27;71;117;"117;"
92;52;8;19;46;17;"17;"
30;22;81;25;10;7;"7;"
52;11;43;10;34;33;"33;"
10;1;66;9;3;1;"1;"
83;84;76;31;166;168;"168;"
79;24;46;33;79;24;"24;"
13;73;29;22;8;109;"109;"
67;24;29;42;134;16;"16;"
55;57;48;8;55;19;"19;"
85;9;6;15;28;18;"18;"
83;89;46;5;27;89;"89;"
37;40;60;9;37;26;"26;"
25;14;5;21;8;42;"42;"
35;33;61;3;17;33;"33;"
28;93;94;42;28;62;"62;"
40;34;58;43;40;34;"34;"
89;47;90;32;267;70;"70;"
90;40;72;34;60;40;"40;"
76;93;5;47;152;93;"93;"
29;37;70;4;9;74;"74;"
20;15;48;34;30;10;"10;"
74;18;41;2;24;54;"54;"
100;89;66;38;200;89;"89;"
15;84;98;12;10;28;"28;"
70;67;46;11;140;134;"134;"
40;68;67;43;40;45;"45;"
28;85;62;21;42;255;"255;"
50;81;16;33;33;81;"81;"
72;82;54;34;216;246;"246;"
34;62;24;1;34;62;"62;"
40;75;11;4;26;50;"50;"
84;57;36;11;56;85;"85;"
43;47;2;41;43;70;"70;"
5;42;10;29;2;21;"21;"
96;37;92;20;288;37;"37;"
9;7;20;49;9;7;"7;"
14;56;82;7;42;18;"18;"
41;13;27;40;20;4;"4;"
85;95;67;26;127;190;"190;"
97;24;65;50;145;24;"24;"
85;11;14;17;42;3;"3;"
25;90;46;48;37;90;"90;"
39;10;93;35;26;15;"15;"
1;10;69;32;1;6;"6;"
77;61;22;18;154;61;"61;"
65;91;98;38;130;91;"91;"
54;92;38;16;36;92;"92;"
96;72;88;15;64;216;"216;"
70;98;96;50;70;196;"196;"
55;79;16;16;55;26;"26;"
21;40;86;40;21;60;"60;"
85;28;4;21;85;42;"42;"
25;44;25;48;25;22;"22;"
69;72;55;21;34;24;"24;"
61;66;98;15;30;132;"132;"
83;36;94;46;83;108;"108;"
81;78;16;21;40;234;"234;"
88;75;65;30;88;112;"112;"
42;82;13;4;42;54;"54;"
65;90;45;49;65;30;"30;"
83;57;59;6;83;171;"171;"
21;12;21;30;42;12;"12;"
90;100;35;32;60;150;"150;"
97;37;74;9;97;12;"12;"
80;73;28;47;40;24;"24;"
16;58;92;35;5;58;"58;"
57;26;80;4;57;26;"26;"
12;14;99;43;36;21;"21;"
37;95;8;32;12;190;"190;"
93;37;64;35;31;37;"37;"
90;17;76;23;135;11;"11;"
33;9;100;43;33;4;"4;"
70;10;7;1;210;10;"10;"
11;97;77;47;16;194;"194;"
39;86;72;2;13;57;"57;"
66;79;80;23;66;79;"79;"
50;18;35;8;33;27;"27;"
15;29;62;50;15;29;"29;"
8;83;35;37;5;124;"124;"
12;32;2;47;24;21;"21;"
74;60;6;28;148;20;"20;"
42;50;37;33;28;33;"33;"
71;79;36;14;71;158;"158;"
88;69;95;22;44;138;"138;"
100;60;11;41;50;120;"120;"
55;72;74;47;55;72;"72;"
45;67;8;29;45;33;"33;"
71;31;99;12;35;93;"93;"
